# Weather station Cairo (airport), Egypt, WMO_ID=62366,selection from 06.01.2019 till 15.10.2021, all days
# Encoding: ANSI
# The data is provided by the website Reliable Prognosis, rp5.kz
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.kz/archive.php?wmo_id=62366&lang=en
#
Local time,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
01.02.2019 11:00,20.1,761.1,766.8,0.1,22,Wind blowing from the west-southwest,2,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,4,-2.3,,,,,,
01.02.2019 08:00,13.2,761,766.8,1,36,"Calm, no wind",0,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.8,,,,,,,3,-1.5,,,,,,
01.02.2019 05:00,12.4,760,765.8,-0.3,37,"Calm, no wind",0,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,4,-1.9,,,,,,
01.02.2019 02:00,13,760.3,766.1,-0.3,37,"Calm, no wind",0,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,4,-1.6,,,,,,
31.01.2019 23:00,15.9,760.6,766.4,0.3,31,Wind blowing from the south-southwest,2,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,6,-1.2,,,,,,
31.01.2019 20:00,17.4,760.3,766,1.4,27,Wind blowing from the south,2,,,no clouds, ,,,,20.4,,,,,,10,-1.8,,,,,,
31.01.2019 17:00,19.4,758.9,764.6,-0.2,22,Wind blowing from the south-west,4,,,no clouds, ,,,,,,,,,,10,-2.8,,,,,,
31.01.2019 14:00,19.6,759.1,764.8,-1.3,22,Wind blowing from the south-west,4,,,60%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",60%.,2000-2500,"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.","No Cirrus, Cirrocumulus or Cirrostratus.",10,-2.7,,,,,,
31.01.2019 11:00,17.4,760.4,766.1,0.2,26,Wind blowing from the south-southwest,4,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,4,-2.4,,,,,,
31.01.2019 08:00,12.7,760.2,766,1,36,Wind blowing from the south-southwest,3,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.8,,,,,,,4,-2,,,,,,
31.01.2019 05:00,12.8,759.2,765,0.2,36,Wind blowing from the south-southwest,2,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,4,-2,,,,,,
31.01.2019 02:00,14,759,764.8,0.2,34,Wind blowing from the south,4,,,no clouds, ,,,,,,,,,,10,-1.6,,,,,,
30.01.2019 23:00,14.7,758.8,764.6,0.8,32,Wind blowing from the south,2,,,no clouds, ,,,,,,,,,,10,-1.8,,,,,,
30.01.2019 20:00,16.5,758,763.7,1.6,29,Wind blowing from the west-southwest,3,,,no clouds, ,,,,20.3,,,,,,10,-1.6,,,,,,
30.01.2019 17:00,18.7,756.4,762.1,0.9,26,Wind blowing from the west,8,,,no clouds, ,,,,,,,,,,10,-1.2,,,,,,
30.01.2019 14:00,19.6,755.5,761.2,,24,Wind blowing from the west-southwest,7,,,no clouds,"Dust or sand raised by wind at or near the station at the time of observation, but no well-developed dust whirl(s) or sand whirl(s), and no duststorm or sandstorm seen; or, in the case of ships, blowing spray at the station. ",Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,6,-1.5,,,,,,
30.01.2019 11:00,16.8,756.1,761.8,,36,Wind blowing from the south-west,8,,,no clouds,"Dust or sand raised by wind at or near the station at the time of observation, but no well-developed dust whirl(s) or sand whirl(s), and no duststorm or sandstorm seen; or, in the case of ships, blowing spray at the station. ",Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,3,1.7,,,,,,
29.01.2019 20:00,17.1,755.5,761.2,,30,Wind blowing from the south-east,2,,,50%.,Haze. ,Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,19.7,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.",4,-0.6,,,,,,
29.01.2019 14:00,20,757.2,762.9,,25,Wind blowing from the south,2,,,60%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.",10,-0.6,,,,,,
29.01.2019 08:00,13.3,759.2,765,,42,Wind blowing from the south,3,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.9,,,,,,,6,0.7,,,,,,
29.01.2019 02:00,13.1,758.5,764.3,0.1,46,Wind blowing from the south,3,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,4,1.8,,,,,,
28.01.2019 23:00,14.6,758.4,764.2,0.6,43,Wind blowing from the south-southeast,3,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,4,2.2,,,,,,
28.01.2019 20:00,16.4,757.8,763.5,0.9,37,Wind blowing from the west,2,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,19.2,,,,,,6,1.7,,,,,,
28.01.2019 17:00,18.4,756.9,762.6,-1.6,32,Wind blowing from the west,5,,,no clouds, ,,,,,,,,,,10,1.4,,,,,,
28.01.2019 14:00,18.8,758.5,764.2,0.7,35,Wind blowing from the west-southwest,6,,,20�30%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",20�30%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",10,2.9,,,,,,
28.01.2019 11:00,15.1,757.8,763.6,0.9,47,Wind blowing from the south-west,6,,,no clouds,"Dust or sand raised by wind at or near the station at the time of observation, but no well-developed dust whirl(s) or sand whirl(s), and no duststorm or sandstorm seen; or, in the case of ships, blowing spray at the station. ",Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,6,3.9,,,,,,
28.01.2019 08:00,11.5,756.9,762.7,1.5,56,Wind blowing from the south-southwest,4,,,70 � 80%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.4,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",20�30%.,600-1000,"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.","No Cirrus, Cirrocumulus or Cirrostratus.",6,3,,,,,,
28.01.2019 05:00,11.8,755.4,761.2,0.1,52,Wind blowing from the south-southwest,5,,,no clouds, ,,,,,,,,,,10,2.3,,,,,,
28.01.2019 02:00,13,755.3,761.1,0.2,47,Wind blowing from the south-west,4,,,no clouds, ,,,,,,,,,,10,2,,,,,,
27.01.2019 23:00,14.3,755.1,760.9,0.4,40,Wind blowing from the south-west,5,,,no clouds, ,,,,,,,,,,10,0.9,,,,,,
27.01.2019 20:00,15,754.7,760.4,1.1,41,Wind blowing from the west,5,,,no clouds, ,,,,18,,,,,,10,1.6,,,,,,
27.01.2019 17:00,16.6,753.6,759.3,0.2,27,Wind blowing from the south-east,7,,,no clouds, ,,,,,,,,,,10,-2.6,,,,,,
27.01.2019 14:00,17.8,753.4,759.1,-1.7,26,Wind blowing from the west-southwest,8,,,no clouds,"Dust or sand raised by wind at or near the station at the time of observation, but no well-developed dust whirl(s) or sand whirl(s), and no duststorm or sandstorm seen; or, in the case of ships, blowing spray at the station. ",Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,4,-1.9,,,,,,
27.01.2019 11:00,15.4,755.1,760.8,0.2,27,Wind blowing from the west,5,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,4,-3.4,,,,,,
27.01.2019 08:00,13.4,754.9,760.7,0.6,25,Wind blowing from the south-west,3,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.8,,,,,,,2,-6.2,,,,,,
27.01.2019 05:00,14,754.3,760.1,0.3,23,Wind blowing from the west,4,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,2,-6.8,,,,,,
27.01.2019 02:00,15.2,754,759.7,0.1,25,Wind blowing from the west,4,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,3,-5,,,,,,
26.01.2019 23:00,17.9,753.9,759.6,1.3,25,Wind blowing from the west,4,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,3,-2.4,,,,,,
26.01.2019 20:00,20.4,752.6,758.2,1.2,25,Wind blowing from the south,4,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,24.7,,,,,,6,-0.3,,,,,,
26.01.2019 17:00,22.7,751.4,757,-0.4,30,Wind blowing from the south-southwest,6,,,no clouds, ,,,,,,,,,,10,4.1,,,,,,
26.01.2019 14:00,24.2,751.8,757.3,-0.5,16,Wind blowing from the south-southwest,6,,,no clouds,"Dust or sand raised by wind at or near the station at the time of observation, but no well-developed dust whirl(s) or sand whirl(s), and no duststorm or sandstorm seen; or, in the case of ships, blowing spray at the station. ",Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,6,-3.2,,,,,,
26.01.2019 11:00,22.4,752.3,757.9,0.1,15,Wind blowing from the south,7,,,no clouds, ,,,,,,,,,,10,-5.5,,,,,,
26.01.2019 08:00,17.6,752.2,757.9,0.6,18,Wind blowing from the south,5,,,no clouds, ,,,15,,,,,,,10,-7,,,,,,
26.01.2019 05:00,17.1,751.6,757.3,-0.8,22,Wind blowing from the south,5,,,no clouds, ,,,,,,,,,,10,-4.8,,,,,,
26.01.2019 02:00,17.3,752.4,758.1,-0.7,23,Wind blowing from the south,7,,,no clouds,"Dust or sand raised by wind at or near the station at the time of observation, but no well-developed dust whirl(s) or sand whirl(s), and no duststorm or sandstorm seen; or, in the case of ships, blowing spray at the station. ",Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,6,-4,,,,,,
25.01.2019 23:00,15.9,753.1,758.8,-0.5,30,"Calm, no wind",0,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,2,-1.6,,,,,,
25.01.2019 20:00,19.3,753.6,759.3,0.6,26,Wind blowing from the south-southwest,2,,,50%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,22.6,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.",2,-0.6,,,,,,
25.01.2019 17:00,21.2,753,758.6,-1.3,21,Wind blowing from the south,3,,,50%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.",3,-2,,,,,,
25.01.2019 14:00,22.4,754.3,759.9,-1.4,19,Wind blowing from the south-southwest,3,,,no clouds, ,,,,,,,,,,10,-2.7,,,,,,
25.01.2019 11:00,19.4,755.7,761.4,-0.6,22,Wind blowing from the east-southeast,2,,,no clouds, ,,,,,,,,,,10,-2.7,,,,,,
25.01.2019 08:00,10.9,756.3,762.1,0.8,43,"Calm, no wind",0,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.7,,,,,,,6,-1.2,,,,,,
25.01.2019 05:00,11.2,755.5,761.3,-0.5,42,Wind blowing from the south-southeast,3,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,3,-1.3,,,,,,
25.01.2019 02:00,11.9,756,761.8,0.4,43,Wind blowing from the east-northeast,1,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,3,-0.4,,,,,,
24.01.2019 23:00,13.8,755.6,761.4,0.7,37,"Calm, no wind",0,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,3,-0.8,,,,,,
24.01.2019 20:00,17.5,754.9,760.6,1.1,33,Wind blowing from the south,1,,,no clouds, ,,,,20.9,,,,,,10,1,,,,,,
24.01.2019 17:00,20.4,753.8,759.4,0.2,20,Wind blowing from the west-southwest,7,,,no clouds, ,,,,,,,,,,10,-3.3,,,,,,
24.01.2019 14:00,20.4,753.6,759.2,-0.6,23,Wind blowing from the south-west,7,,,no clouds, ,,,,,,,,,,10,-1.6,,,,,,
24.01.2019 11:00,18.1,754.2,759.9,2,26,Wind blowing from the west-southwest,5,,,no clouds, ,,,,,,,,,,10,-1.7,,,,,,
24.01.2019 08:00,17.9,752.2,757.9,2.1,20,Wind blowing from the south-southwest,8,,,no clouds,"Dust or sand raised by wind at or near the station at the time of observation, but no well-developed dust whirl(s) or sand whirl(s), and no duststorm or sandstorm seen; or, in the case of ships, blowing spray at the station. ",Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.5,,,,,,,6,-5.3,,,,,,
24.01.2019 05:00,18,750.1,755.8,-1,18,Wind blowing from the south,7,,,no clouds,"Dust or sand raised by wind at or near the station at the time of observation, but no well-developed dust whirl(s) or sand whirl(s), and no duststorm or sandstorm seen; or, in the case of ships, blowing spray at the station. ",Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,6,-6.7,,,,,,
24.01.2019 02:00,18.9,751.1,756.7,-0.6,19,Wind blowing from the south,8,,,no clouds,"Dust or sand raised by wind at or near the station at the time of observation, but no well-developed dust whirl(s) or sand whirl(s), and no duststorm or sandstorm seen; or, in the case of ships, blowing spray at the station. ",Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,6,-5.2,,,,,,
23.01.2019 23:00,13.7,751.7,757.5,-0.2,47,Wind blowing from the east-northeast,2,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,3,2.4,,,,,,
23.01.2019 20:00,15.1,751.9,757.6,-0.3,41,Wind blowing from the south-east,3,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,20.4,,,,,,3,2,,,,,,
23.01.2019 17:00,19.8,752.2,757.8,-1,36,"Calm, no wind",0,,,60%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",60%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",10,4.3,,,,,,
23.01.2019 14:00,20.1,753.2,758.8,-2.3,33,Wind blowing from the north-east,2,,,60%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",60%.,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",10,3.3,,,,,,
23.01.2019 11:00,17.1,755.5,761.2,-1.1,52,Wind blowing from the north-east,2,,,60%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",60%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",10,7.2,,,,,,
23.01.2019 08:00,11.4,756.6,762.4,0.4,84,Wind blowing from the north-east,2,,,40%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.2,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",4,8.8,,,,,,
